N°_département_(BAN),Date_réception_DPE,Date_établissement_DPE,Date_visite_diagnostiqueur,Etiquette_GES,Etiquette_DPE,Année_construction,Surface_habitable_logement,Adresse_(BAN),Code_postal_(BAN)
72,2023-03-17,2023-03-17,2023-03-17,E,E,1959,81,20 rue de la Marquise de Broc 72000 Le Mans,72000
72,2022-12-08,2022-11-11,2022-11-11,E,E,1971,58.7,48 avenue du Général Leclerc 72000 Le Mans,72000
72,2022-07-12,2022-07-12,2022-07-12,E,E,,28.3,74 Rue Besnier 72000 Le Mans,72000
72,2023-06-19,2023-05-30,2023-05-30,E,E,1949,22,16 rue du Père Mersenne 72000 Le Mans,72000
72,2023-08-24,2023-08-24,2023-08-24,E,E,,53.9,19 rue Edouard Belin 72100 Le Mans,72100
72,2023-09-08,2023-09-08,2023-09-07,E,E,1963,67,198 boulevard Demorieux 72100 Le Mans,72100
72,2022-09-07,2022-09-07,2022-09-07,E,E,1973,43.6,41 Rue de Bonnétable 72000 Le Mans,72000
72,2022-05-18,2022-05-18,2022-05-16,E,E,1900,23,47 Boulevard Robert Jarry 72000 Le Mans,72000
72,2022-06-27,2022-06-27,2022-06-27,E,E,,165,26 Rue de Constantine 72000 Le Mans,72000
72,2022-11-27,2022-11-24,2022-11-24,E,E,1963,83.8,37 rue Jean de la Fontaine 72000 Le Mans,72000
72,2022-10-05,2022-10-05,2022-10-05,E,E,,64.3,17 rue Hubert Latham 72100 Le Mans,72100
72,2022-08-29,2022-08-26,2022-08-26,E,E,1948,61.3,10 Rue Jean Rondeau 72000 Le Mans,72000
72,2022-04-30,2022-04-29,2022-04-29,E,E,1949,104.9,Le Grand Chenon 72550 Brains-sur-Gée,72550
72,2023-02-24,2023-02-24,2023-02-24,E,E,,26.3,19 rue des Champs 72000 Le Mans,72000
72,2022-09-21,2022-09-19,2022-09-19,E,E,1956,94.5,37 rue de la Carrière 72100 Le Mans,72100
72,2023-06-16,2023-06-16,2023-06-13,E,E,,45.4,27 rue d'Alsace 72000 Le Mans,72000
72,2023-04-25,2023-04-25,2023-04-25,E,E,1948,91,3 rue du Val de Loir 72100 Le Mans,72100
72,2022-10-19,2022-10-19,2022-10-13,E,E,,99.8,43 Res de la Plaine des Forges 72330 Parigné-le-Pôlin,72330
72,2023-07-05,2023-07-05,2023-07-05,E,E,,,11 cours Chateaubriand 72000 Le Mans,72000
72,2022-04-08,2022-04-08,2022-04-08,E,E,1964,66.6,182 Rue de la Grande Maison 72000 Le Mans,72000
72,2022-05-26,2022-05-26,2022-05-23,E,E,,51,8 Rue Ledru Rollin 72600 Mamers,72600
72,2022-12-09,2022-11-15,2022-11-15,E,E,1948,123.8,16 Rue Pasteur 72310 Bessé-sur-Braye,72310
72,2023-04-06,2023-04-06,2023-04-03,E,E,1975,62.1,63 rue de Malpalu 72000 Le Mans,72000
72,2022-12-11,2022-12-11,2022-12-09,E,E,,87.4,125 avenue Rubillard 72000 Le Mans,72000
72,2023-02-19,2023-01-31,2023-01-31,E,E,1900,46.2,52 rue de la Crochardière 72000 Le Mans,72000
72,2022-04-21,2022-04-21,2022-04-21,E,E,1948,82.4,42 Rue Pierre Belon 72000 Le Mans,72000
72,2023-02-13,2023-02-13,2023-02-13,E,E,,99,126 Chemin de Barrois 72450 Lombron,72450
72,2022-05-31,2022-05-31,2022-05-31,E,E,,61.1,12 Rue Victor Hugo 72000 Le Mans,72000
72,2022-01-11,2022-01-11,2021-09-01,E,E,1948,74.4,29 Rue des Etamines 72000 Le Mans,72000
72,2022-04-04,2022-04-04,2022-04-01,E,E,1975,119.3,5 Rue du Petit Maleffre 72610 Arçonnay,72610
72,2022-01-17,2022-01-17,2022-01-17,E,E,1948,26.6,Rue de Sablé 72000 Le Mans,72000
72,2023-05-29,2023-05-29,2023-05-26,E,E,1975,68.7,12 Rue des Sablons 72110 Briosne-lès-Sables,72110
72,2022-05-04,2022-05-04,2022-05-04,E,E,,131.5,Lieu Dit le Cottage 72400 La Chapelle-du-Bois,72400
72,2023-07-05,2023-07-05,2023-07-05,E,E,,70,11 cours Chateaubriand 72000 Le Mans,72000
72,2022-08-17,2022-08-17,2022-08-17,E,E,,43.1,15 Rue des 2 Ormeaux 72100 Le Mans,72100
72,2023-05-09,2023-05-09,2023-04-26,E,E,,,22 rue Mansart 72000 Le Mans,72000
72,2023-04-28,2023-04-28,2023-04-14,E,E,1976,109.4,1 Rue Albert Camus 72400 La Ferté-Bernard,72400
72,2023-03-07,2023-03-07,2023-03-02,E,E,,101.3,10 Grande rue 72120 Saint-Calais,72120
72,2023-07-05,2023-07-05,2023-06-27,E,E,,55,3 rue Henri Bergson 72000 Le Mans,72000
72,2022-03-07,2022-03-07,2022-03-03,E,E,1952,52.8,26 Allée Henri Soyer 72100 Le Mans,72100
72,2023-06-05,2023-06-05,2023-06-02,E,E,1960,75.6,rue Bobillot 72100 Le Mans,72100
72,2022-11-25,2022-11-25,2022-11-24,E,E,1965,70,7 avenue de Montréal 72000 Le Mans,72000
72,2022-06-15,2022-06-15,2022-06-14,E,E,,68,11 Rue Aristide Briand 72500 Montval-sur-Loir,72500
72,2022-06-08,2022-06-08,2022-06-08,E,E,,93.6,24bis Rue dâ€ Arnage 72100 Le Mans,72100
72,2023-07-05,2023-07-05,2023-07-05,E,E,,70,11 cours Chateaubriand 72000 Le Mans,72000
72,2022-02-03,2022-02-03,2022-02-03,E,E,1947,72.4,17 Rue Saint Martin 72000 Le Mans,72000
72,2023-07-10,2023-07-10,2023-07-10,E,E,1962,42,26 rue Armand Saffray 72000 Le Mans,72000
72,2022-08-10,2022-08-10,2022-08-10,E,E,1949,71,50 Rue Principale 72310 Loir en Vallée,72310
72,2022-10-11,2022-10-11,2022-10-11,E,E,1973,70.4,22 Rue du Panorama 72380 Saint-Jean-d'Assé,72380
72,2023-03-28,2023-03-28,2023-03-24,E,E,1967,78.6,9 Rue du Cormier 72380 Sainte-Jamme-sur-Sarthe,72380
72,2022-07-15,2022-07-11,2022-07-11,E,E,1949,50,6 Rue Paul Ligneul 72000 Le Mans,72000
72,2022-11-21,2022-11-21,2022-11-21,E,E,,77.2,3 rue de Fleurus 72000 Le Mans,72000
72,2022-01-26,2022-01-26,2022-01-25,E,E,1947,67.8,Lieu Dit la Gouffardiere 72340 Chahaignes,72340
72,2023-07-25,2023-07-25,2023-07-19,E,E,,73,2 cours Chateaubriand 72000 Le Mans,72000
72,2022-10-04,2022-10-04,2022-09-26,E,E,,30.5,5 avenue de Montréal 72000 Le Mans,72000
72,2022-05-21,2022-05-21,2022-01-12,E,E,,63,20 Rue du Renard 72200 La Flèche,72200
72,2022-03-14,2022-03-14,2022-03-11,E,E,1948,68,25 Rue René Bardet 72000 Le Mans,72000
72,2023-09-01,2023-09-01,2023-08-24,E,E,,79,119 rue du Polygone 72100 Le Mans,72100
72,2023-01-09,2022-09-09,2022-09-09,E,E,1961,64.8,21 Avenue François de Nicolay 72300 Sablé-sur-Sarthe,72300
72,2022-01-21,2022-01-21,2022-01-21,E,E,1927,80,5 rue Juan les Pins 72190 Coulaines,72190
72,2023-03-08,2023-03-08,2023-03-07,E,E,1936,44,rue Lazare Weiller 72100 Le Mans,72100
72,2023-06-14,2023-06-14,2023-06-14,E,E,,106.2,57 rue de la Rivière 72000 Le Mans,72000
72,2022-11-28,2022-11-28,2022-11-28,E,E,,81.3,11 rue de l'Ormeau 72000 Le Mans,72000
72,2023-05-04,2023-05-04,2023-05-04,E,E,1958,90.7,2 rue de Bordeaux 72000 Le Mans,72000
72,2022-03-08,2022-03-08,2022-03-08,E,E,1947,216.3,2 Rue des Arènes 72000 Le Mans,72000
72,2023-07-25,2023-07-25,2023-07-19,E,E,,73,2 cours Chateaubriand 72000 Le Mans,72000
72,2022-08-03,2022-08-03,2022-08-03,E,E,,129.5,25 Route du Mans 72140 Saint-Rémy-de-Sillé,72140
72,2023-07-03,2023-07-03,2023-07-03,E,E,,47.6,49 rue Coëffort 72000 Le Mans,72000
72,2022-04-22,2022-04-22,2022-04-22,E,E,1948,93.1,Rue Sully Prudâ€ Homme 72000 Le Mans,72000
72,2022-03-14,2022-03-14,2022-03-14,E,E,1947,81.6,5bis Rue dâ€ Allonnes 72700 Spay,72700
72,2023-08-08,2023-08-08,2023-08-08,E,E,1954,60.4,68 rue du Docteur Calmette 72100 Le Mans,72100
72,2023-08-03,2023-08-03,2023-07-31,E,E,,64,84 rue Grande Rue 72000 Le Mans,72000
72,2023-01-31,2023-01-31,2023-01-27,E,E,,35.9,72 avenue François Mitterrand 72000 Le Mans,72000
72,2022-02-08,2022-02-08,2022-02-08,E,E,1948,69.6,17 Impasse du Petit Pavillon 72100 Le Mans,72100
72,2023-06-13,2023-06-13,2023-06-05,E,E,1970,40,77 avenue Louis Cordelet 72000 Le Mans,72000
72,2023-05-25,2023-05-25,2023-05-25,E,E,1948,59,52 Avenue du Docteur Gallouëdec 72250 Parigné-l'Évêque,72250
72,2022-10-28,2022-10-28,2022-10-26,E,E,1975,42,4 rue Lenoir 72000 Le Mans,72000
72,2022-05-31,2022-05-31,2022-05-25,E,E,1949,115.1,10 Rue des Pinguereaux 72470 Champagné,72470
72,2023-01-24,2023-01-24,2023-01-24,E,E,,62.5,75 Rue Principale 72400 Boëssé-le-Sec,72400
72,2022-03-27,2022-03-27,2022-03-25,E,E,1947,91.2,41 Rue Aristide Briand 72500 Montval-sur-Loir,72500
72,2023-07-25,2023-07-25,2023-07-19,E,E,,73,2 cours Chateaubriand 72000 Le Mans,72000
72,2022-12-12,2022-12-12,2022-12-12,E,E,,182,16 Rue Thiers 72400 La Ferté-Bernard,72400
72,2022-07-22,2022-07-22,2022-07-22,E,E,1970,101.3,23 Rue du Monnet 72190 Saint-Pavace,72190
72,2023-04-12,2023-04-12,2023-04-12,E,E,,65,24 Avenue du Docteur Gallouëdec 72250 Parigné-l'Évêque,72250
72,2022-06-15,2022-06-15,2022-06-15,E,E,1948,139,Lieu Dit la Corbiniere 72540 Loué,72540
72,2023-01-27,2023-01-27,2023-01-11,E,E,,67.3,Rue du Lion 72200 La Flèche,72200
72,2022-11-24,2022-11-24,2022-11-21,E,E,1963,82,5 Rue du Docteur Roux 72430 Noyen-sur-Sarthe,72430
72,2023-03-09,2023-03-09,2023-03-08,E,E,1900,117,L' Hotellerie 72440 Saint-Mars-de-Locquenay,72440
72,2022-04-12,2022-04-12,2022-04-06,E,E,1947,38,2 Rue dâ€ Alsace 72000 Le Mans,72000
72,2023-06-08,2023-06-08,2023-05-31,E,E,,78.1,231 avenue Bollée 72000 Le Mans,72000
72,2023-02-07,2023-02-07,2023-02-07,E,E,,144.1,24 boulevard Anatole France 72000 Le Mans,72000
72,2022-10-17,2022-10-17,2022-10-17,E,E,,204.8,Chemin de la Boulaie 72220 Écommoy,72220
72,2023-06-24,2023-06-23,2023-06-23,E,E,1973,93.9,25 rue d'Amsterdam 72000 Le Mans,72000
72,2023-08-17,2023-08-17,2023-08-09,E,E,,46,57 rue de Saint Aubin 72000 Le Mans,72000
72,2022-10-17,2022-10-17,2022-10-17,E,E,1949,92.4,29 rue des Marais 72000 Le Mans,72000
72,2023-03-24,2023-03-10,2023-03-09,E,E,,49.6,20 rue Saint Victeur 72000 Le Mans,72000
72,2022-03-16,2022-03-16,2022-03-15,E,E,1980,63,1 Impasse du Tram 72130 Saint-Georges-le-Gaultier,72130
72,2022-04-20,2022-04-20,2022-04-20,E,E,1949,94.8,7 Grande Rue 72560 Changé,72560
72,2023-06-22,2023-06-22,2023-06-21,E,E,,72.1,141 avenue Georges Durand 72100 Le Mans,72100
72,2023-08-08,2023-08-08,2023-06-28,E,E,,71,3 cours Chateaubriand 72000 Le Mans,72000
72,2022-12-03,2022-12-03,2022-12-01,E,E,,167,11 rue du Greffier 72000 Le Mans,72000
72,2023-04-01,2023-04-01,2023-03-31,E,E,1949,70.4,4 Ruelle de la Fontaine 72400 La Ferté-Bernard,72400
72,2022-04-26,2022-04-26,2022-04-20,E,E,1948,77.6,Boulevard de la Fresnellerie 72000 Le Mans,72000
72,2023-07-05,2023-07-05,2023-06-27,E,E,,64,3 rue Henri Bergson 72000 Le Mans,72000
72,2023-08-10,2023-08-10,2023-08-10,E,E,,98.8,2 place des Comtes du Maine 72000 Le Mans,72000
72,2023-07-28,2023-07-28,2023-07-26,E,E,1971,43,rue Lenoir 72000 Le Mans,72000
72,2022-03-14,2022-02-01,2022-03-09,E,E,1960,44,17 Rue des Ardriers 72000 Le Mans,72000
72,2022-04-15,2022-04-15,2022-04-08,E,E,1971,70,3 Impasse du Bois Raymond 72230 Moncé-en-Belin,72230
72,2022-04-05,2022-04-05,2022-04-05,E,E,1969,57.7,161 avenue Bollée 72000 Le Mans,72000
72,2023-07-05,2023-07-05,2023-07-05,E,E,,70,11 cours Chateaubriand 72000 Le Mans,72000
72,2023-03-21,2023-03-21,2023-03-16,E,E,,77,allée des Prairies de Funay 72000 Le Mans,72000
72,2023-07-05,2023-07-05,2023-07-05,E,E,,67,11 cours Chateaubriand 72000 Le Mans,72000
72,2023-07-27,2023-07-27,2023-07-26,E,E,,49,58 rue de l'Eventail 72000 Le Mans,72000
72,2023-07-07,2023-07-07,2023-07-06,E,E,1975,83.4,52 rue des Myosotis 72650 La Chapelle-Saint-Aubin,72650
72,2022-08-29,2022-08-29,2022-08-29,E,E,1970,29.3,206 Avenue Rhin et Danube 72000 Le Mans,72000
72,2022-03-10,2022-03-10,2022-03-10,E,E,1997,86.9,3 Rue Albert Courand 72200 La Flèche,72200
72,2023-07-22,2023-07-22,2023-07-17,E,E,,38,64 rue de la Rivière 72000 Le Mans,72000
72,2023-04-27,2023-04-27,2023-04-24,E,E,1973,,47 Rue Angevine 72300 Solesmes,72300
72,2022-11-15,2022-09-22,2022-09-22,E,E,1948,76,20 Rue du Jouberdier 72220 Écommoy,72220
72,2023-08-01,2023-08-01,2023-07-28,E,E,,118,14 rue de Flore 72000 Le Mans,72000
72,2023-07-25,2023-07-25,2023-07-19,E,E,,61,2 cours Chateaubriand 72000 Le Mans,72000
72,2022-12-01,2022-12-01,2022-11-22,E,E,,101.8,Chemin de la Tuilerie 72160 Sceaux-sur-Huisne,72160
72,2023-05-09,2023-05-09,2023-05-09,E,E,1959,91,2 rue de l'Ormeau 72000 Le Mans,72000
72,2022-11-14,2022-11-14,2022-11-09,E,E,,63.7,42 rue Pierre Belon 72000 Le Mans,72000
72,2022-10-04,2022-09-29,2022-09-29,E,E,1970,75,26 Rue des Cêdres 72210 La Suze-sur-Sarthe,72210
72,2023-07-18,2023-07-18,2023-07-18,E,E,1974,26.5,rue de la Galère 72000 Le Mans,72000
72,2022-03-02,2022-02-15,2022-02-15,E,E,1900,159.5,76 Rue Chanzy 72000 Le Mans,72000
72,2022-03-31,2022-03-31,2022-03-30,E,E,1947,61.6,2 Rue Carnot 72220 Écommoy,72220
72,2023-04-21,2023-04-21,2023-04-21,E,E,1948,87,14 rue du Docteur Roux 72100 Le Mans,72100
72,2022-05-19,2022-05-19,2022-05-18,E,E,,43,34 Rue Mangeard 72000 Le Mans,72000
72,2022-07-20,2022-07-20,2022-07-06,E,E,,129.8,30 Rue de la Libération 72500 Vaas,72500
72,2022-06-25,2022-06-25,2022-06-20,E,E,,60.1,9bis Rue du Docteur Baudrillard 72120 Saint-Calais,72120
72,2022-03-07,2022-03-07,2022-03-04,E,E,1948,103.7,171 Avenue du Docteur Jean Mac 72100 Le Mans,72100
72,2022-04-22,2022-04-22,2021-07-28,E,E,1948,90.8,33 Rue de la Tallerie 72600 Mamers,72600
72,2023-01-10,2023-01-10,2023-01-10,E,E,,84.8,42 rue Pierre Belon 72000 Le Mans,72000
72,2022-08-22,2022-08-22,2022-08-22,E,E,,33.9,9 Rue des Romarins 72000 Le Mans,72000
72,2022-01-10,2022-01-10,2022-01-07,E,E,1957,120.2,25bis Rue Costes et Bellonte 72200 La Flèche,72200
72,2022-07-22,2022-07-22,2022-07-22,E,E,,74.7,28 Rue Molière 72000 Le Mans,72000
72,2023-03-07,2023-03-07,2023-03-01,E,E,,73.1,9 Rue Principale 72510 Saint-Jean-de-la-Motte,72510
72,2023-07-12,2023-07-10,2023-06-28,E,E,1973,83,3 Rue de la Pelleterie 72300 Vion,72300
72,2023-09-07,2023-09-07,2023-09-07,E,E,,81.8,8 rue Hélène Boucher 72700 Allonnes,72700
72,2023-03-03,2023-03-03,2023-03-03,E,E,,70.4,67 Rue de la Dauversière 72200 La Flèche,72200
72,2022-08-02,2022-08-02,2022-08-02,E,E,,268.9,Rue de Chauderue 72800 Saint-Germain-d'Arcé,72800
72,2023-02-03,2023-02-03,2023-02-03,E,E,,84.8,4 impasse des Porteaux 72230 Mulsanne,72230
72,2022-09-02,2022-09-02,2022-09-02,E,E,,97,18 Rue du Mont Pelvoux 72100 Le Mans,72100
72,2023-03-29,2023-03-29,2023-03-27,E,E,1949,67.2,20 Rue Paul Doumer 72300 Sablé-sur-Sarthe,72300
72,2023-09-06,2023-09-06,2023-07-25,E,E,,54,42 rue des Bouleaux 72100 Le Mans,72100
72,2022-04-14,2022-04-14,2022-04-14,E,E,1961,102.6,32 Rue Fouquet 72000 Le Mans,72000
72,2022-03-25,2022-03-25,2022-03-25,E,E,1947,70,120 Avenue Olivier Heuzé 72000 Le Mans,72000
72,2023-07-05,2023-07-05,2023-07-05,E,E,,83,11 cours Chateaubriand 72000 Le Mans,72000
72,2022-02-09,2022-02-09,2022-02-08,E,E,1948,142,Le Petit Beaurepaire 72600 Contilly,72600
72,2022-04-26,2022-04-26,2022-04-26,E,E,1948,83.2,Impasse du Pas dâ€ Ete 72000 Le Mans,72000
72,2023-01-16,2023-01-16,2023-01-16,E,E,,33,78 avenue de la Libération 72000 Le Mans,72000
72,2023-03-14,2023-03-14,2023-03-09,E,E,1939,38.4,407 avenue Félix Geneslay 72100 Le Mans,72100
72,2023-07-05,2023-07-05,2023-06-27,E,E,,55,3 rue Henri Bergson 72000 Le Mans,72000
72,2023-03-02,2023-03-02,2023-03-02,E,E,1955,80.1,1 rue des Canons 72100 Le Mans,72100
72,2023-07-25,2023-07-25,2023-07-18,E,E,,27,75 rue Grande Rue 72000 Le Mans,72000
72,2022-10-24,2022-10-24,2022-10-24,E,E,,75.9,5 Rue du Faubourg Saint Michel 72210 La Suze-sur-Sarthe,72210
72,2023-04-26,2023-04-26,2023-04-24,E,E,1973,72,17 rue des Coquelicots 72190 Sargé-lès-le-Mans,72190
72,2022-10-20,2022-10-20,2022-10-20,E,E,,60.1,8 avenue Rubillard 72000 Le Mans,72000
72,2023-07-18,2023-07-18,2023-07-18,E,E,,89.8,25 Rue du 11 Novembre 72800 Aubigné-Racan,72800
72,2022-06-20,2022-06-20,2022-06-07,E,E,,110.8,Lieu Dit le Perray 72150 Saint-Georges-de-la-Couée,72150
72,2022-05-13,2022-05-13,2022-05-13,E,E,1965,68.5,21 Rue Pasteur 72000 Le Mans,72000
72,2022-06-03,2022-05-30,2022-05-30,E,E,1945,62.3,32 rue Courard 72100 Le Mans,72100
72,2023-03-08,2023-03-08,2023-03-07,E,E,1936,65,rue Lazare Weiller 72100 Le Mans,72100
72,2023-02-09,2023-02-09,2023-02-09,E,E,,51.6,2 Rue de la Liberté 72300 Sablé-sur-Sarthe,72300
72,2022-02-15,2022-02-15,2022-02-15,E,E,1970,82,461 Route de la Croix 72530 Yvré-l'Évêque,72530
72,2022-02-23,2022-02-23,2022-02-23,E,E,1968,79.8,27 rue José Maria de Hérédia 72000 Le Mans,72000
72,2023-07-24,2023-07-24,2023-07-24,E,E,1970,29,22 rue Gougeard 72000 Le Mans,72000
72,2022-04-19,2022-04-19,2022-04-19,E,E,1954,65.1,7 Rue du Loir 72000 Le Mans,72000
72,2023-04-25,2023-04-25,2023-04-25,E,E,1948,90,2ter rue du Val de Loir 72100 Le Mans,72100
72,2022-03-13,2022-03-08,2022-03-08,E,E,1936,86,1 Rue Léon Morane 72100 Le Mans,72100
72,2023-08-08,2023-08-08,2023-06-28,E,E,,56,3 cours Chateaubriand 72000 Le Mans,72000
72,2022-09-14,2022-09-14,2022-09-14,E,E,,16.3,3 Place Georges Bouttié 72000 Le Mans,72000
72,2022-12-21,2022-12-21,2022-12-21,E,E,,70.7,50 rue Fernand Tavano 72000 Le Mans,72000
72,2023-05-25,2023-05-25,2023-05-25,E,E,,65,11 rue Edouard Belin 72100 Le Mans,72100
72,2022-04-04,2022-04-04,2022-03-29,E,E,1947,58,6 Rue des 2 Freres 72000 Le Mans,72000
72,2022-06-13,2022-06-13,2022-06-13,E,E,1964,93.8,rue de la Rivière 72000 Le Mans,72000
72,2022-10-24,2022-10-24,2022-10-24,E,E,,63,45 rue de Carnac 72190 Coulaines,72190
72,2023-02-17,2023-01-25,2023-01-25,E,E,1966,32.4,avenue Bollée 72000 Le Mans,72000
72,2022-01-19,2022-01-19,2022-01-17,E,E,1948,70,133 Route de Saint Aubin 72000 Le Mans,72000
72,2023-09-13,2023-09-13,2023-09-13,E,E,,66.7,avenue Bollée 72000 Le Mans,72000
72,2022-04-07,2022-04-05,2022-04-05,E,E,1982,88.7,4 Rue de la Grande Salle 72700 Pruillé-le-Chétif,72700
72,2023-07-25,2023-07-25,2023-07-19,E,E,,73,2 cours Chateaubriand 72000 Le Mans,72000
72,2022-11-29,2022-11-29,2022-11-03,E,E,,100.6,Lieu Dit les Maisons Rouges 72500 Flée,72500
72,2023-04-25,2023-04-25,2023-04-25,E,E,1948,90,10 rue de Guyenne 72100 Le Mans,72100
72,2023-08-11,2023-08-11,2023-08-11,E,E,,90.7,136 boulevard de la Petite Vitesse 72100 Le Mans,72100
72,2022-07-21,2022-07-21,2022-07-21,E,E,1900,63.5,Bd Marie et Alexandre Oyon 72100 Le Mans,72100
72,2023-02-21,2023-02-21,2023-02-16,E,E,,76.8,6 rue de Vichy 72100 Le Mans,72100
72,2022-09-21,2022-09-21,2022-09-21,E,E,1949,53.2,5 rue des Jardins 72000 Le Mans,72000
72,2022-01-25,2022-01-25,2021-07-21,E,E,1970,42.2,107 Avenue Jean-Jaurès 72100 Le Mans,72100
72,2022-03-23,2022-03-23,2022-02-25,E,E,1948,65.8,257 Avenue Olivier Heuzé 72000 Le Mans,72000
72,2022-03-07,2022-03-07,2022-03-07,E,E,1995,28.9,4f rue d'Isaac 72000 Le Mans,72000
72,2023-06-02,2023-06-02,2023-06-02,E,E,,83,12 Route du Mans 72240 Mézières-sous-Lavardin,72240
72,2022-04-22,2022-04-22,2022-04-22,E,E,1949,93,103 Rue du Général de Gaulle 72190 Coulaines,72190
72,2023-07-21,2023-07-21,2023-07-06,E,E,,33.1,rue du Pré 72000 Le Mans,72000
72,2023-05-30,2023-05-30,2023-05-29,E,E,,78.8,69 Rue de Paris 72160 ConnerrÃ,72160
72,2023-06-22,2023-06-22,2023-06-08,E,E,1962,57.2,10 Rue du Briquet 72540 Loué,72540
72,2023-03-16,2023-03-16,2023-03-16,E,E,,102.9,4 Rue de Verdun 72500 Montval-sur-Loir,72500
72,2023-01-25,2023-01-25,2023-01-25,E,E,,23.5,46 rue Dubignon 72000 Le Mans,72000
72,2022-12-15,2022-12-15,2022-12-14,E,E,1972,72.5,3 Rue de la Paix 72430 Noyen-sur-Sarthe,72430
72,2022-12-08,2022-12-08,2022-12-08,E,E,,147.6,Grande Rue 72300 Sablé-sur-Sarthe,72300
72,2023-08-24,2023-08-24,2023-08-16,E,E,,103,93 rue des Maillets 72000 Le Mans,72000
72,2023-08-08,2023-08-08,2023-06-28,E,E,,71,3 cours Chateaubriand 72000 Le Mans,72000
72,2022-03-27,2022-03-27,2022-03-25,E,E,1947,120,6 La Jambonnerie 72430 Saint-Jean-du-Bois,72430
72,2023-05-12,2023-05-12,2023-05-12,E,E,,70,16 rue du Maine 72100 Le Mans,72100
72,2022-12-21,2022-12-21,2022-12-13,E,E,,50,11 rue des Romarins 72000 Le Mans,72000
72,2022-05-11,2022-05-10,2022-05-10,E,E,1900,128,121bis Quai Ledru Rollin 72000 Le Mans,72000
72,2022-12-21,2022-12-21,2022-12-15,E,E,,91.9,67 rue Chanzy 72000 Le Mans,72000
72,2023-07-25,2023-07-25,2023-07-20,E,E,,22,4 rue des Pans de Gorron 72000 Le Mans,72000
72,2023-04-25,2023-04-25,2023-04-25,E,E,1948,90,20 rue du Val de Loir 72100 Le Mans,72100
72,2023-06-07,2023-06-06,2023-06-06,E,E,1900,70.3,139 rue de la Madeleine 72000 Le Mans,72000
72,2023-08-21,2023-08-21,2023-08-21,E,E,,75.1,152 Rue du Maréchal Leclerc 72330 Cérans-Foulletourte,72330
72,2022-06-19,2022-06-19,2022-06-17,E,E,,82,83 Rue de la Riviere 72000 Le Mans,72000
72,2023-08-02,2023-08-02,2023-07-27,E,E,1972,144.8,32t Avenue Georges Desnos 72400 La Ferté-Bernard,72400
72,2022-05-21,2022-05-21,2022-01-12,E,E,,63,26 Rue du Renard 72200 La Flèche,72200
72,2022-07-13,2022-07-13,2022-07-13,E,E,,90,9 Avenue Paul Louis Jacques 72000 Le Mans,72000
72,2023-04-25,2023-04-25,2023-04-25,E,E,1948,91,7 rue du Val de Loir 72100 Le Mans,72100
72,2023-03-08,2023-03-08,2023-03-08,E,E,1936,65,rue Lazare Weiller 72100 Le Mans,72100
72,2022-10-18,2022-10-18,2022-10-18,E,E,1964,91.9,cité Roger 72000 Le Mans,72000
72,2022-03-14,2022-03-14,2022-03-14,E,E,1957,92.9,101 Rue de Funay 72100 Le Mans,72100
72,2022-07-07,2022-07-07,2022-07-07,E,E,1972,66.3,13 Rue de Beaumanoir 72240 Lavardin,72240
72,2022-06-15,2022-06-15,2022-06-15,E,E,,75.4,18 Rue du Gué Long 72390 Lavaré,72390
72,2022-01-18,2022-01-18,2022-01-18,E,E,1948,74.4,15 Rue Saint-Aubin 72300 Pincé,72300
72,2023-04-19,2023-04-19,2023-04-19,E,E,1960,180.1,52 rue de la Fuie 72000 Le Mans,72000
72,2022-05-30,2022-05-30,2022-05-30,E,E,,39,10 Rue Fouquet 72000 Le Mans,72000
72,2023-04-06,2023-04-06,2023-03-29,E,E,,129.7,18 Rue Principale 72240 Cures,72240
72,2022-01-26,2022-01-26,2022-01-26,E,E,1947,63.9,88 Boulevard de la Petite Vitesse 72100 Le Mans,72100
72,2022-08-23,2022-08-23,2022-08-23,E,E,,38.1,42 Rue Pierre Belon 72000 Le Mans,72000
72,2023-07-27,2023-07-27,2023-07-21,E,E,,66,10 place Blaise Pascal 72000 Le Mans,72000
72,2022-06-07,2022-06-07,2022-06-01,E,E,1983,91.5,6 Rue des Vignes 72400 Souvigné-sur-Même,72400
72,2022-02-07,2022-02-07,2021-12-15,E,E,1947,84,Lotissement les Vignes 72220 Saint-Mars-d'Outillé,72220
72,2023-05-30,2023-05-30,2023-05-25,E,E,,304,1 Rue du Mans 72240 Bernay-Neuvy-en-Champagne,72240
72,2022-02-04,2022-02-04,2022-02-04,E,E,1948,80.2,3 Rue du 19-Mars-1962 72100 Le Mans,72100
72,2022-03-22,2022-03-22,2022-03-22,E,E,1957,80,15 Rue René Clair 72000 Le Mans,72000
72,2022-06-09,2022-06-09,2022-06-09,E,E,,120.8,85 Route du Mans 72300 Sablé-sur-Sarthe,72300
72,2022-12-22,2022-12-22,2022-12-22,E,E,,84.1,50 rue du Capitaine Guynemer 72100 Le Mans,72100
72,2022-05-17,2022-05-17,2022-05-10,E,E,1970,90,10 Avenue de lâ€ Etang 72230 Arnage,72230
72,2023-04-25,2023-04-25,2023-04-25,E,E,1948,91,15 rue du Val de Loir 72100 Le Mans,72100
72,2022-02-22,2022-02-22,2022-02-21,E,E,1948,68,11 Rue de lâ€ Etangsort 72150 Courdemanche,72150
